isHome,shotType,goalType,situation,shootoutOrder,bodyPart,goalMouthLocation,xg,xgot,id,time,timeSeconds,incidentType,reversedPeriodTime,reversedPeriodTimeSeconds,periodTimeSeconds,player.name,player.firstName,player.lastName,player.slug,player.shortName,player.position,player.jerseyNumber,player.userCount,player.gender,player.sofascoreId,player.id,player.fieldTranslations.nameTranslation.ar,player.fieldTranslations.nameTranslation.ru,player.fieldTranslations.shortNameTranslation.ar,player.fieldTranslations.shortNameTranslation.ru,playerCoordinates.x,playerCoordinates.y,playerCoordinates.z,goalMouthCoordinates.x,goalMouthCoordinates.y,goalMouthCoordinates.z,goalkeeper.name,goalkeeper.slug,goalkeeper.shortName,goalkeeper.position,goalkeeper.jerseyNumber,goalkeeper.userCount,goalkeeper.gender,goalkeeper.sofascoreId,goalkeeper.id,goalkeeper.fieldTranslations.nameTranslation.ar,goalkeeper.fieldTranslations.nameTranslation.bn,goalkeeper.fieldTranslations.nameTranslation.hi,goalkeeper.fieldTranslations.nameTranslation.ru,goalkeeper.fieldTranslations.shortNameTranslation.ar,goalkeeper.fieldTranslations.shortNameTranslation.bn,goalkeeper.fieldTranslations.shortNameTranslation.hi,goalkeeper.fieldTranslations.shortNameTranslation.ru,draw.start.x,draw.start.y,draw.end.x,draw.end.y,draw.goal.x,draw.goal.y,player.fieldTranslations.nameTranslation.bn,player.fieldTranslations.nameTranslation.hi,player.fieldTranslations.shortNameTranslation.bn,player.fieldTranslations.shortNameTranslation.hi,blockCoordinates.x,blockCoordinates.y,blockCoordinates.z,draw.block.x,draw.block.y,addedTime,match_id,goalkeeper.firstName,goalkeeper.lastName
False,block,,assisted,,right-foot,low-centre,0.024795750156045,0.0,7635341,120,7215,shot,1,885,15,Hélio Varela,,,varela-helio,H. Varela,M,29,1053,M,iwm9yk,1094395,هيليو فاريلا,Элио Варела,هـ. فاريلا,Э. Варела,19.7,62.2,0,0,50.2,19.0,Emiliano Martínez,emiliano-martinez,E. Martínez,G,23,79285.0,M,EmiMartinez,158263.0,إيميليانو مارتينيز,এমিলিয়ানো মার্টিনেজ,एमिलियानो मार्टिनेज,Эмилиано Мартинес,إ. مارتينيز,ই. মার্টিনেজ,ई. मार्टिनेज,Э. Мартинес,62.2,19.7,49.8,0,49.8,81.0,হেলিও ভারেলা,हेलियो वारेला,এইচ. ভারেলা,एच. वारेला,12.9,57.9,0.0,57.9,12.9,1.0,12812999,,
False,save,,throw-in-set-piece,,head,low-left,0.014586547389627,0.28244230151176,7635340,119,7103,shot,2,97,803,Diney Borges,,,diney-borges,Diney,D,23,1228,M,zn684d,784677,ديني بورخيس,Диней Боргес,ديني,Д. Боргес,13.0,47.2,0,0,54.3,18.4,Emiliano Martínez,emiliano-martinez,E. Martínez,G,23,79285.0,M,EmiMartinez,158263.0,إيميليانو مارتينيز,এমিলিয়ানো মার্টিনেজ,एमिलियानो मार्टिनेज,Эмилиано Мартинес,إ. مارتينيز,ই. মার্টিনেজ,ई. मार्टिनेज,Э. Мартинес,47.2,13.0,45.7,0,45.7,81.6,ডিনি বোর্হেস,डिनी बोर्गेस,ডিনি,डिज्नी बोर्गेस,1.0,50.2,0.0,50.2,1.0,,12812999,,
False,save,,free-kick,,right-foot,high-right,0.04315447807312,0.29834750294685,7635338,116,6933,shot,5,267,633,Sidny Lopes Cabral,Sidny Lopes Cabral,,sidny-lopes-cabral,S. L. Cabral,D,55,13029,M,iwvfkq,1117723,سيدني لوبيز كابرال,Сидни Лопес Кабрал,س. ل. كابرال,С. Кабрал,12.8,18.8,0,0,46.8,33.5,Emiliano Martínez,emiliano-martinez,E. Martínez,G,23,79285.0,M,EmiMartinez,158263.0,إيميليانو مارتينيز,এমিলিয়ানো মার্টিনেজ,एमिलियानो मार्टिनेज,Эмилиано Мартинес,إ. مارتينيز,ই. মার্টিনেজ,ई. मार्टिनेज,Э. Мартинес,18.8,12.8,53.2,0,53.2,66.5,সিডনি লোপেস ক্যাব্রাল,सिडनी लोपेस कैब्राल,এস. এল. ক্যাব্রাল,एस. एल. कैब्राल,0.90000000000001,47.3,0.0,47.3,0.90000000000001,,12812999,,
False,block,,assisted,,left-foot,low-centre,0.021385421976447,0.0,7635336,114,6811,shot,7,389,511,Willy Semedo,Willy,Semedo,willy-semedo,W. Semedo,M,10,1283,M,h6aw8c,889052,ويلي سيميدو,Вилли Семедо,و. سيميدو,В. Семедо,6.8,24.1,0,0,51.0,19.0,Emiliano Martínez,emiliano-martinez,E. Martínez,G,23,79285.0,M,EmiMartinez,158263.0,إيميليانو مارتينيز,এমিলিয়ানো মার্টিনেজ,एमिलियानो मार्टिनेज,Эмилиано Мартинес,إ. مارتينيز,ই. মার্টিনেজ,ई. मार्टिनेज,Э. Мартинес,24.1,6.8,49.0,0,49.0,81.0,উইলি সেমেডো,विली सेमेदो,ডব্লিউ. সেমেডো,डब्लू. सेमेदो,5.4,29.2,0.0,29.2,5.4,,12812999,,
True,goal,own,corner,,other,low-right,,,7635331,111,6631,shot,10,569,331,Diney Borges,,,diney-borges,Diney,D,23,1228,M,zn684d,784677,ديني بورخيس,Диней Боргес,ديني,Д. Боргес,4.6,47.2,0,0,47.0,17.1,Vozinha,vozinha,Vozinha,G,,46813.0,M,exngn8,307436.0,فوزينها,ভোজিনহা,वोज़िना,Возинья,فوزينها,ভোজিনহা,वोज़िना,Возинья,47.2,4.6,53.0,0,53.0,82.9,ডিনি বোর্হেস,डिनी बोर्गेस,ডিনি,डिज्नी बोर्गेस,,,,,,,12812999,Josimar Jose Evora,Vozinha
True,miss,,corner,,head,right,0.11953748762608,0.0,7635328,111,6629,shot,10,571,329,Cristian Romero,Cristian,Romero,cristian-romero,C. Romero,D,17,48399,M,cutiromero2,829932,كريستيان روميرو,Кристиан Ромеро,ك. روميرو,К. Ромеро,5.2,44.6,0,0,37.0,4.2,Vozinha,vozinha,Vozinha,G,,46813.0,M,exngn8,307436.0,فوزينها,ভোজিনহা,वोज़िना,Возинья,فوزينها,ভোজিনহা,वोज़िना,Возинья,44.6,5.2,63.0,0,63.0,95.8,ক্রিশ্চিয়ান রোমেরো,क्रिस्टियन रोमेरो,সি. রোমেরো,सी. रोमेरो,4.4,46.9,0.0,46.9,4.4,,12812999,Josimar Jose Evora,Vozinha
False,miss,,assisted,,right-foot,left,0.015561293810606,0.0,7635324,108,6469,shot,13,731,169,Yannick Semedo,,,yannick-semedo,Y. Semedo,M,8,464,M,srabz3,818064,يانيك سيميدو,Янник Семедо,ي. سيميدو,Я. Семедо,31.6,30.4,0,0,66.4,4.2,Emiliano Martínez,emiliano-martinez,E. Martínez,G,23,79285.0,M,EmiMartinez,158263.0,إيميليانو مارتينيز,এমিলিয়ানো মার্টিনেজ,एमिलियानो मार्टिनेज,Эмилиано Мартинес,إ. مارتينيز,ই. মার্টিনেজ,ई. मार्टिनेज,Э. Мартинес,30.4,31.6,33.6,0,33.6,95.8,ইয়ানিক সেমেডো,यानिक सेमेदो,ওয়াই. সেমেডো,वाई. सेमेदो,,,,,,,12812999,,
True,block,,regular,,right-foot,low-centre,0.085490770637989,0.0,7635316,105,6358,shot,1,842,58,Gonzalo Montiel,Gonzalo,Montiel,gonzalo-montiel,G. Montiel,D,29,13084,M,gonzalo_montiel29,822933,غونزالو مونتييل,Гонсало Монтьель,غ. مونتيل,Г. Монтьель,9.2,58.9,0,0,51.4,19.0,Vozinha,vozinha,Vozinha,G,,46813.0,M,exngn8,307436.0,فوزينها,ভোজিনহা,वोज़िना,Возинья,فوزينها,ভোজিনহা,वोज़िना,Возинья,58.9,9.2,48.6,0,48.6,81.0,গঞ্জালো মন্টিয়েল,गोंजालो मोंटिएल,জি. মন্টিয়েল,जी. मोंटिएल,7.9,57.4,0.0,57.4,7.9,1.0,12812999,Josimar Jose Evora,Vozinha
True,save,,regular,,left-foot,low-centre,0.13170243799686,0.19129946827888,7635317,105,6356,shot,1,844,56,Lionel Messi,,,lionel-messi,L. Messi,F,10,3019845,M,LM10,12994,ليونيل ميسي,Лионель Месси,ل. ميسي,Л. Месси,15.3,46.6,0,0,48.3,6.3,Vozinha,vozinha,Vozinha,G,,46813.0,M,exngn8,307436.0,فوزينها,ভোজিনহা,वोज़िना,Возинья,فوزينها,ভোজিনহা,वोज़िना,Возинья,46.6,15.3,51.7,0,51.7,93.7,লিওনেল মেসি,लियोनेल मेसी,এল. মেসি,एल. मेसी,1.5,49.5,0.0,49.5,1.5,1.0,12812999,Josimar Jose Evora,Vozinha
False,goal,regular,assisted,,right-foot,high-right,0.03291329741478,0.76565760374069,7635311,103,6161,shot,3,139,761,Sidny Lopes Cabral,Sidny Lopes Cabral,,sidny-lopes-cabral,S. L. Cabral,D,55,13029,M,iwvfkq,1117723,سيدني لوبيز كابرال,Сидни Лопес Кабрал,س. ل. كابرال,С. Кабрал,14.2,23.7,0,0,45.8,31.7,Emiliano Martínez,emiliano-martinez,E. Martínez,G,23,79285.0,M,EmiMartinez,158263.0,إيميليانو مارتينيز,এমিলিয়ানো মার্টিনেজ,एमिलियानो मार्टिनेज,Эмилиано Мартинес,إ. مارتينيز,ই. মার্টিনেজ,ई. मार्टिनेज,Э. Мартинес,23.7,14.2,54.2,0,54.2,68.3,সিডনি লোপেস ক্যাব্রাল,सिडनी लोपेस कैब्राल,এস. এল. ক্যাব্রাল,एस. एल. कैब्राल,,,,,,,12812999,,
True,block,,corner,,right-foot,low-left,0.030885476619005,0.0,7635307,99,5930,shot,7,370,530,Enzo Fernández,,,enzo-fernandez,E. Fernández,M,8,156120,M,Enzo8,974505,إنزو فرنانديز,Энцо Фернандес,إ. فرنانديز,Э. Фернандес,18.1,45.8,0,0,53.0,19.0,Vozinha,vozinha,Vozinha,G,,46813.0,M,exngn8,307436.0,فوزينها,ভোজিনহা,वोज़िना,Возинья,فوزينها,ভোজিনহা,वोज़िना,Возинья,45.8,18.1,47.0,0,47.0,81.0,এনজো ফার্নান্ডেজ,एन्ज़ो फर्नांडीज़,ই. ফার্নান্ডেজ,ई. फर्नांडीज़,14.7,46.0,0.0,46.0,14.7,,12812999,Josimar Jose Evora,Vozinha
True,block,,regular,,right-foot,low-right,0.055091086775064,0.0,7635274,98,5876,shot,8,424,476,Julián Alvarez,,,julian-alvarez,J. Álvarez,F,19,294194,M,LaArana,944656,جوليان ألفاريز,Хулиан Альварес,ج. ألفاريز,Х. Альварес,9.4,59.3,0,0,48.0,19.0,Vozinha,vozinha,Vozinha,G,,46813.0,M,exngn8,307436.0,فوزينها,ভোজিনহা,वोज़िना,Возинья,فوزينها,ভোজিনহা,वोज़िना,Возинья,59.3,9.4,52.0,0,52.0,81.0,জুলিয়ান আলভারেজ,जूलियन अल्वारेज़,জে. আলভারেজ,जे. अल्वारेज़,8.1,58.3,0.0,58.3,8.1,,12812999,Josimar Jose Evora,Vozinha
True,block,,assisted,,left-foot,low-centre,0.097648657858372,0.0,7635275,98,5875,shot,8,425,475,Lionel Messi,,,lionel-messi,L. Messi,F,10,3019845,M,LM10,12994,ليونيل ميسي,Лионель Месси,ل. ميسي,Л. Месси,14.8,42.1,0,0,50.4,19.0,Vozinha,vozinha,Vozinha,G,,46813.0,M,exngn8,307436.0,فوزينها,ভোজিনহা,वोज़िना,Возинья,فوزينها,ভোজিনহা,वोज़िना,Возинья,42.1,14.8,49.6,0,49.6,81.0,লিওনেল মেসি,लियोनेल मेसी,এল. মেসি,एल. मेसी,8.5,45.3,0.0,45.3,8.5,,12812999,Josimar Jose Evora,Vozinha
False,block,,corner,,right-foot,low-centre,0.02767339348793,0.0,7635269,97,5795,shot,9,505,395,Steven Moreira,Steven,Moreira,steven-moreira,S. Moreira,D,31,547,M,bcskfq,287833,ستيفن موريرا,Стивен Морейра,س. موريرا,С. Морейра,23.2,49.5,0,0,49.9,19.0,Emiliano Martínez,emiliano-martinez,E. Martínez,G,23,79285.0,M,EmiMartinez,158263.0,إيميليانو مارتينيز,এমিলিয়ানো মার্টিনেজ,एमिलियानो मार्टिनेज,Эмилиано Мартинес,إ. مارتينيز,ই. মার্টিনেজ,ई. मार्टिनेज,Э. Мартинес,49.5,23.2,50.1,0,50.1,81.0,স্টিভেন মোরেরা,स्टीवन मोरेरा,এস. মোরেরা,एस. मोरेरा,19.4,49.3,0.0,49.3,19.4,,12812999,,
False,miss,,corner,,head,left,0.02850322984159,0.0,7635270,97,5761,shot,9,539,361,Diney Borges,,,diney-borges,Diney,D,23,1228,M,zn684d,784677,ديني بورخيس,Диней Боргес,ديني,Д. Боргес,10.6,47.3,0,0,67.9,16.7,Emiliano Martínez,emiliano-martinez,E. Martínez,G,23,79285.0,M,EmiMartinez,158263.0,إيميليانو مارتينيز,এমিলিয়ানো মার্টিনেজ,एमिलियानो मार्टिनेज,Эмилиано Мартинес,إ. مارتينيز,ই. মার্টিনেজ,ई. मार्टिनेज,Э. Мартинес,47.3,10.6,32.1,0,32.1,83.3,ডিনি বোর্হেস,डिनी बोर्गेस,ডিনি,डिज्नी बोर्गेस,6.3,43.9,0.0,43.9,6.3,,12812999,,
True,goal,regular,corner,,left-foot,high-right,0.051686026155949,0.35393851995468,7635264,92,5517,shot,14,783,117,Lisandro Martínez,,,lisandro-martinez,L. Martínez,D,6,67794,M,LichaMartinez,859999,ليساندرو مارتينيز,Лисандро Мартинес,ل. مارتينيز,Л. Мартинес,6.1,66.9,0,0,46.8,28.5,Vozinha,vozinha,Vozinha,G,,46813.0,M,exngn8,307436.0,فوزينها,ভোজিনহা,वोज़िना,Возинья,فوزينها,ভোজিনহা,वोज़िना,Возинья,66.9,6.1,53.2,0,53.2,71.5,লিসান্দ্রো মার্টিনেজ,लिसांड्रो मार्टिनेज,এল. মার্টিনেজ,एल. मार्टिनेज,,,,,,,12812999,Josimar Jose Evora,Vozinha
True,save,,set-piece,,head,low-centre,0.14545801281929,0.14655131101608,7635261,90,5688,shot,1,612,288,Enzo Fernández,,,enzo-fernandez,E. Fernández,M,8,156120,M,Enzo8,974505,إنزو فرنانديز,Энцо Фернандес,إ. فرنانديز,Э. Фернандес,8.5,49.6,0,0,48.7,18.4,Vozinha,vozinha,Vozinha,G,,46813.0,M,exngn8,307436.0,فوزينها,ভোজিনহা,वोज़िना,Возинья,فوزينها,ভোজিনহা,वोज़िना,Возинья,49.6,8.5,51.3,0,51.3,81.6,এনজো ফার্নান্ডেজ,एन्ज़ो फर्नांडीज़,ই. ফার্নান্ডেজ,ई. फर्नांडीज़,1.1,50.0,0.0,50.0,1.1,5.0,12812999,Josimar Jose Evora,Vozinha
True,save,,free-kick,,left-foot,low-centre,0.07134460657835,0.061995837837458,7635260,90,5684,shot,1,616,284,Lionel Messi,,,lionel-messi,L. Messi,F,10,3019845,M,LM10,12994,ليونيل ميسي,Лионель Месси,ل. ميسي,Л. Месси,22.3,61.9,0,0,49.7,4.4,Vozinha,vozinha,Vozinha,G,,46813.0,M,exngn8,307436.0,فوزينها,ভোজিনহা,वोज़िना,Возинья,فوزينها,ভোজিনহা,वोज़िना,Возинья,61.9,22.3,50.3,0,50.3,95.6,লিওনেল মেসি,लियोनेल मेसी,এল. মেসি,एल. मेसी,1.1,51.3,0.0,51.3,1.1,5.0,12812999,Josimar Jose Evora,Vozinha
True,save,,assisted,,right-foot,high-centre,0.016641551628709,0.045720744878054,7635258,90,5488,shot,1,812,88,Leandro Paredes,Leandro,Paredes,leandro-paredes,L. Paredes,M,5,48348,M,LeoParedes,255389,لياندرو باريديس,Леандро Паредес,ل. باريديس,Л. Паредес,28.5,54.6,0,0,48.5,23.4,Vozinha,vozinha,Vozinha,G,,46813.0,M,exngn8,307436.0,فوزينها,ভোজিনহা,वोज़िना,Возинья,فوزينها,ভোজিনহা,वोज़िना,Возинья,54.6,28.5,51.5,0,51.5,76.6,লিয়ান্দ্রো পেরেদেস,लिआंड्रो पारेडेस,এল. পেরেদেস,एल. पारेडेस,1.1,50.0,0.0,50.0,1.1,2.0,12812999,Josimar Jose Evora,Vozinha
True,block,,assisted,,head,low-centre,0.11169701069593,0.0,7635254,89,5308,shot,2,92,2608,Alexis Mac Allister,,,alexis-mac-allister,A. Mac Allister,M,10,85252,M,Macca10,895324,أليكسيس ماك أليستر,Алексис Мак Аллистер,أ. ماك أليستر,А. Аллистер,8.5,53.0,0,0,48.4,19.0,Vozinha,vozinha,Vozinha,G,,46813.0,M,exngn8,307436.0,فوزينها,ভোজিনহা,वोज़िना,Возинья,فوزينها,ভোজিনহা,वोज़िना,Возинья,53.0,8.5,51.6,0,51.6,81.0,অ্যালেক্সিস ম্যাক অ্যালিস্টার,एलेक्सिस मैक एलिस्टर,এ. ম্যাক অ্যালিস্টার,ए. मैक एलिस्टर,6.7,52.7,0.0,52.7,6.7,,12812999,Josimar Jose Evora,Vozinha
True,block,,regular,,right-foot,low-centre,0.016126584261656,0.0,7635253,87,5186,shot,4,214,2486,Alexis Mac Allister,,,alexis-mac-allister,A. Mac Allister,M,10,85252,M,Macca10,895324,أليكسيس ماك أليستر,Алексис Мак Аллистер,أ. ماك أليستر,А. Аллистер,13.2,67.5,0,0,49.0,19.0,Vozinha,vozinha,Vozinha,G,,46813.0,M,exngn8,307436.0,فوزينها,ভোজিনহা,वोज़िना,Возинья,فوزينها,ভোজিনহা,वोज़िना,Возинья,67.5,13.2,51.0,0,51.0,81.0,অ্যালেক্সিস ম্যাক অ্যালিস্টার,एलेक्सिस मैक एलिस्टर,এ. ম্যাক অ্যালিস্টার,ए. मैक एलिस्टर,11.8,65.7,0.0,65.7,11.8,,12812999,Josimar Jose Evora,Vozinha
True,miss,,corner,,head,right,0.12288216501474,0.0,7635250,84,5015,shot,7,385,2315,Nicolás González,Nico,Gonzalez,nicolas-gonzalez,N. González,M,11,27571,M,nicoigonzalez,901325,نيكولاس غونزاليس,Николас Гонсалес,ن. غونزاليس,Н. Гонсалес,6.0,45.4,0,0,36.8,11.1,Vozinha,vozinha,Vozinha,G,,46813.0,M,exngn8,307436.0,فوزينها,ভোজিনহা,वोज़िना,Возинья,فوزينها,ভোজিনহা,वोज़िना,Возинья,45.4,6.0,63.2,0,63.2,88.9,নিকোলাস গঞ্জালেজ,निकोलस गोंजालेज,এন. গঞ্জালেজ,एन. गोंजालेज,2.8,54.5,0.0,54.5,2.8,,12812999,Josimar Jose Evora,Vozinha
False,miss,,free-kick,,right-foot,left,0.027582000941038,0.0,7635248,78,4637,shot,13,763,1937,Kevin Pina,,,kevin-pina,K. Lenini,M,6,1439,M,ddirxf,906838,كيفن بينا,Кевин Ленини,ك. بينا,К. Ленини,31.8,43.3,0,0,72.9,2.8,Emiliano Martínez,emiliano-martinez,E. Martínez,G,23,79285.0,M,EmiMartinez,158263.0,إيميليانو مارتينيز,এমিলিয়ানো মার্টিনেজ,एमिलियानो मार्टिनेज,Эмилиано Мартинес,إ. مارتينيز,ই. মার্টিনেজ,ई. मार्टिनेज,Э. Мартинес,43.3,31.8,27.1,0,27.1,97.2,কেভিন পিনা,केविन पिना,কে. পিনা,के. पिना,,,,,,,12812999,,
True,miss,,corner,,head,left,0.10742382705212,0.0,7635247,73,4362,shot,18,1038,1662,Nicolás González,Nico,Gonzalez,nicolas-gonzalez,N. González,M,11,27571,M,nicoigonzalez,901325,نيكولاس غونزاليس,Николас Гонсалес,ن. غونزاليس,Н. Гонсалес,6.9,52.2,0,0,71.3,1.4,Vozinha,vozinha,Vozinha,G,,46813.0,M,exngn8,307436.0,فوزينها,ভোজিনহা,वोज़िना,Возинья,فوزينها,ভোজিনহা,वोज़िना,Возинья,52.2,6.9,28.7,0,28.7,98.6,নিকোলাস গঞ্জালেজ,निकोलस गोंजालेज,এন. গঞ্জালেজ,एन. गोंजालेज,,,,,,,12812999,Josimar Jose Evora,Vozinha
True,save,,free-kick,,left-foot,high-centre,0.12772759795189,0.449010014534,7635246,73,4328,shot,18,1072,1628,Lionel Messi,,,lionel-messi,L. Messi,F,10,3019845,M,LM10,12994,ليونيل ميسي,Лионель Месси,ل. ميسي,Л. Месси,19.2,38.1,0,0,48.4,30.4,Vozinha,vozinha,Vozinha,G,,46813.0,M,exngn8,307436.0,فوزينها,ভোজিনহা,वोज़िना,Возинья,فوزينها,ভোজিনহা,वोज़िना,Возинья,38.1,19.2,51.6,0,51.6,69.6,লিওনেল মেসি,लियोनेल मेसी,এল. মেসি,एल. मेसी,0.90000000000001,46.7,0.0,46.7,0.90000000000001,,12812999,Josimar Jose Evora,Vozinha
True,block,,free-kick,,left-foot,low-centre,0.039774421602488,0.0,7635245,69,4120,shot,22,1280,1420,Lionel Messi,,,lionel-messi,L. Messi,F,10,3019845,M,LM10,12994,ليونيل ميسي,Лионель Месси,ل. ميسي,Л. Месси,27.2,52.9,0,0,49.6,19.0,Vozinha,vozinha,Vozinha,G,,46813.0,M,exngn8,307436.0,فوزينها,ভোজিনহা,वोज़िना,Возинья,فوزينها,ভোজিনহা,वोज़िना,Возинья,52.9,27.2,50.4,0,50.4,81.0,লিওনেল মেসি,लियोनेल मेसी,এল. মেসি,एल. मेसी,21.2,52.3,0.0,52.3,21.2,,12812999,Josimar Jose Evora,Vozinha
